2017-10-17 18:34:00;22.00;1001.35;68.23;41802
2017-10-17 18:34:29;22.00;1001.35;68.20;41719
2017-10-17 18:34:58;21.99;1001.35;68.18;41844
2017-10-17 18:35:27;21.99;1001.37;68.13;41844
2017-10-17 18:35:56;21.98;1001.37;68.15;41636
2017-10-17 18:36:25;21.98;1001.37;68.13;42055
2017-10-17 18:36:54;21.97;1001.37;68.06;41886
2017-10-17 18:37:23;21.97;1001.37;68.00;41761
2017-10-17 18:37:52;21.97;1001.39;68.01;41761
2017-10-17 18:38:21;21.96;1001.41;68.03;42013
2017-10-17 18:38:50;21.96;1001.41;67.96;42013
2017-10-17 18:39:19;21.95;1001.41;67.96;42013
2017-10-17 18:39:48;21.95;1001.41;67.97;41928
2017-10-17 18:40:17;21.95;1001.41;67.87;42140
2017-10-17 18:40:46;21.94;1001.41;67.89;41886
2017-10-17 18:41:15;21.94;1001.41;67.83;42013
2017-10-17 18:41:44;21.94;1001.41;67.83;41886
2017-10-17 18:42:13;21.94;1001.41;67.81;42055
2017-10-17 18:42:42;21.93;1001.41;67.80;42140
2017-10-17 18:43:11;21.93;1001.41;67.76;41886
2017-10-17 18:43:40;21.93;1001.41;67.78;42055
2017-10-17 18:44:09;21.93;1001.41;67.77;41970
2017-10-17 18:44:38;21.92;1001.41;67.79;42268
2017-10-17 18:45:07;21.91;1001.41;67.78;42268
2017-10-17 18:45:36;21.91;1001.43;67.82;42483
2017-10-17 18:46:05;21.90;1001.43;67.83;42396
2017-10-17 18:46:34;21.90;1001.43;67.80;42140
2017-10-17 18:47:03;21.90;1001.43;67.76;42440
2017-10-17 18:47:32;21.90;1001.43;67.78;42182
2017-10-17 18:48:01;21.89;1001.43;67.82;42140
2017-10-17 18:48:30;21.88;1001.45;67.85;42311
2017-10-17 18:48:59;21.88;1001.45;67.86;42097
2017-10-17 18:49:28;21.87;1001.47;67.82;42225
2017-10-17 18:49:57;21.87;1001.47;67.82;42353
2017-10-17 18:50:26;21.87;1001.49;67.84;42353
2017-10-17 18:50:55;21.86;1001.49;67.79;42353
2017-10-17 18:51:24;21.86;1001.49;67.81;42311
2017-10-17 18:51:53;21.85;1001.51;67.92;42353
2017-10-17 18:52:22;21.84;1001.51;67.93;42526
2017-10-17 18:52:51;21.84;1001.49;67.89;42483
2017-10-17 18:53:20;21.84;1001.49;67.90;42613
2017-10-17 18:53:49;21.84;1001.49;67.92;42353
2017-10-17 18:54:18;21.83;1001.51;67.95;42396
2017-10-17 18:54:47;21.83;1001.51;67.93;42831
2017-10-17 18:55:16;21.83;1001.53;67.96;42483
2017-10-17 18:55:45;21.82;1001.55;68.00;42483
2017-10-17 18:56:14;21.82;1001.55;67.99;42311
2017-10-17 18:56:43;21.82;1001.55;68.02;42483
2017-10-17 18:57:12;21.81;1001.55;68.03;42440
2017-10-17 18:57:41;21.81;1001.57;68.03;42700
2017-10-17 18:58:10;21.81;1001.55;68.10;42787
2017-10-17 18:58:39;21.80;1001.57;68.14;42744
2017-10-17 18:59:08;21.80;1001.57;68.08;42613
2017-10-17 18:59:37;21.80;1001.57;68.01;42569
2017-10-17 19:00:06;21.80;1001.57;68.04;42700
2017-10-17 19:00:35;21.79;1001.57;68.06;42569
2017-10-17 19:01:04;21.79;1001.57;68.08;42919
2017-10-17 19:01:33;21.79;1001.59;68.09;42526
2017-10-17 19:02:02;21.79;1001.59;68.11;42569
2017-10-17 19:02:31;21.78;1001.59;68.19;42787
2017-10-17 19:03:00;21.78;1001.59;68.21;42526
2017-10-17 19:03:29;21.78;1001.59;68.22;42700
2017-10-17 19:03:58;21.78;1001.59;68.25;42744
2017-10-17 19:04:27;21.77;1001.61;68.26;42831
2017-10-17 19:04:56;21.77;1001.59;68.26;42700
2017-10-17 19:05:25;21.77;1001.59;68.25;42700
2017-10-17 19:05:54;21.76;1001.59;68.35;42875
2017-10-17 19:06:23;21.76;1001.59;68.32;42700
2017-10-17 19:06:52;21.76;1001.57;68.29;42700
2017-10-17 19:07:21;21.76;1001.57;68.32;43141
2017-10-17 19:07:50;21.76;1001.57;68.29;43097
2017-10-17 19:08:19;21.76;1001.57;68.30;42831
2017-10-17 19:08:48;21.76;1001.57;68.34;42875
2017-10-17 19:09:17;21.76;1001.59;68.31;42919
2017-10-17 19:09:46;21.75;1001.59;68.34;42744
2017-10-17 19:10:15;21.75;1001.59;68.33;43052
2017-10-17 19:10:44;21.75;1001.59;68.40;42963
2017-10-17 19:11:13;21.75;1001.59;68.35;42875
2017-10-17 19:11:42;21.74;1001.61;68.36;42963
2017-10-17 19:12:11;21.74;1001.61;68.37;43275
2017-10-17 19:12:40;21.74;1001.61;68.39;42919
2017-10-17 19:13:09;21.74;1001.62;68.37;43052
2017-10-17 19:13:38;21.73;1001.64;68.36;43008
2017-10-17 19:14:07;21.73;1001.64;68.39;43052
2017-10-17 19:14:36;21.73;1001.64;68.40;43052
2017-10-17 19:15:05;21.73;1001.66;68.42;42875
2017-10-17 19:15:34;21.72;1001.66;68.44;43186
2017-10-17 19:16:03;21.72;1001.66;68.42;42963
2017-10-17 19:16:32;21.72;1001.66;68.41;43320
2017-10-17 19:17:01;21.71;1001.66;68.44;42875
2017-10-17 19:17:30;21.71;1001.66;68.43;42963
2017-10-17 19:17:59;21.71;1001.70;68.48;43008
2017-10-17 19:18:28;21.70;1001.70;68.50;43008
2017-10-17 19:18:57;21.70;1001.70;68.47;43320
2017-10-17 19:19:26;21.70;1001.72;68.48;42963
2017-10-17 19:19:55;21.70;1001.72;68.44;42963
2017-10-17 19:20:24;21.70;1001.70;68.48;43186
2017-10-17 19:20:53;21.69;1001.72;68.50;43230
2017-10-17 19:21:22;21.69;1001.74;68.50;43141
2017-10-17 19:21:51;21.69;1001.74;68.52;43141
2017-10-17 19:22:20;21.69;1001.74;68.56;43141
2017-10-17 19:22:49;21.68;1001.74;68.56;43141
2017-10-17 19:23:18;21.68;1001.74;68.57;43052
2017-10-17 19:23:47;21.68;1001.74;68.54;43008
2017-10-17 19:24:16;21.68;1001.74;68.53;43052
2017-10-17 19:24:45;21.68;1001.74;68.54;43097
2017-10-17 19:25:14;21.68;1001.74;68.52;43186
2017-10-17 19:25:43;21.68;1001.74;68.41;43230
2017-10-17 19:26:12;21.68;1001.74;68.32;43097
2017-10-17 19:26:41;21.68;1001.74;68.36;43275
2017-10-17 19:27:10;21.68;1001.74;68.35;43365
2017-10-17 19:27:39;21.68;1001.74;68.35;43365
2017-10-17 19:28:08;21.67;1001.74;68.35;43320
2017-10-17 19:28:37;21.68;1001.74;68.37;43546
2017-10-17 19:29:06;21.68;1001.72;68.35;43275
2017-10-17 19:29:35;21.68;1001.72;68.29;43186
2017-10-17 19:30:04;21.68;1001.72;68.33;43275
2017-10-17 19:30:33;21.68;1001.72;68.38;43186
2017-10-17 19:31:02;21.68;1001.72;68.32;43186
2017-10-17 19:31:31;21.67;1001.70;68.32;43230
2017-10-17 19:32:00;21.67;1001.70;68.21;43320
2017-10-17 19:32:29;21.67;1001.70;68.48;43186
2017-10-17 19:32:58;21.67;1001.70;68.54;43365
2017-10-17 19:33:27;21.67;1001.70;68.57;43186
2017-10-17 19:33:56;21.67;1001.70;68.40;43591
2017-10-17 19:34:25;21.67;1001.70;68.30;43410
2017-10-17 19:34:54;21.67;1001.68;68.23;43410
2017-10-17 19:35:23;21.67;1001.68;68.25;43365
2017-10-17 19:35:52;21.67;1001.68;68.23;43275
2017-10-17 19:36:21;21.67;1001.68;68.38;43546
2017-10-17 19:36:50;21.67;1001.68;68.27;43410
2017-10-17 19:37:19;21.67;1001.68;68.23;43365
2017-10-17 19:37:48;21.67;1001.68;68.16;43591
2017-10-17 19:38:17;21.67;1001.68;68.13;43591
2017-10-17 19:38:46;21.67;1001.66;68.14;43546
2017-10-17 19:39:15;21.67;1001.66;68.11;43820
2017-10-17 19:39:44;21.67;1001.66;68.19;43591
2017-10-17 19:40:13;21.67;1001.66;68.09;43546
2017-10-17 19:40:42;21.67;1001.66;68.10;43683
2017-10-17 19:41:11;21.67;1001.66;68.14;43774
2017-10-17 19:41:40;21.67;1001.66;68.05;43637
2017-10-17 19:42:09;21.67;1001.66;68.04;43637
2017-10-17 19:42:38;21.67;1001.66;68.04;43591
2017-10-17 19:43:07;21.67;1001.66;68.05;43455
2017-10-17 19:43:36;21.67;1001.66;67.98;43591
2017-10-17 19:44:05;21.67;1001.66;68.00;43728
2017-10-17 19:44:35;21.67;1001.66;68.00;43591
2017-10-17 19:45:04;21.67;1001.66;68.00;43866
2017-10-17 19:45:33;21.67;1001.64;67.98;43637
2017-10-17 19:46:02;21.67;1001.64;68.02;43912
2017-10-17 19:46:31;21.67;1001.64;68.06;43774
2017-10-17 19:47:00;21.67;1001.64;68.08;44005
2017-10-17 19:47:29;21.67;1001.64;68.00;43774
2017-10-17 19:47:58;21.67;1001.64;68.03;43683
2017-10-17 19:48:27;21.66;1001.62;67.98;43683
2017-10-17 19:48:56;21.66;1001.62;67.98;43728
2017-10-17 19:49:25;21.66;1001.62;68.04;43774
2017-10-17 19:49:54;21.66;1001.61;68.12;43774
2017-10-17 19:50:23;21.66;1001.61;68.06;43637
2017-10-17 19:50:52;21.66;1001.61;68.06;43820
2017-10-17 19:51:21;21.66;1001.61;68.05;43774
2017-10-17 19:51:50;21.66;1001.59;68.12;43637
2017-10-17 19:52:19;21.66;1001.59;68.10;43912
2017-10-17 19:52:48;21.66;1001.59;68.10;43820
2017-10-17 19:53:17;21.66;1001.59;68.10;43591
2017-10-17 19:53:46;21.66;1001.59;68.12;43866
2017-10-17 19:54:15;21.66;1001.59;68.12;43637
2017-10-17 19:54:44;21.66;1001.59;68.14;43683
2017-10-17 19:55:13;21.66;1001.59;68.11;43683
2017-10-17 19:55:42;21.66;1001.59;68.11;43774
2017-10-17 19:56:11;21.66;1001.59;68.09;43774
2017-10-17 19:56:40;21.66;1001.59;68.13;43683
2017-10-17 19:57:09;21.66;1001.59;68.12;43912
2017-10-17 19:57:38;21.65;1001.59;68.14;43866
2017-10-17 19:58:07;21.65;1001.57;68.11;43820
2017-10-17 19:58:36;21.65;1001.59;68.13;44005
2017-10-17 19:59:05;21.65;1001.57;68.14;43637
2017-10-17 19:59:34;21.65;1001.57;68.14;43683
2017-10-17 20:00:03;21.66;1001.57;68.14;44005
2017-10-17 20:00:32;21.66;1001.55;68.11;43820
2017-10-17 20:01:01;21.66;1001.55;68.13;43728
2017-10-17 20:01:30;21.66;1001.55;68.10;43728
2017-10-17 20:01:59;21.65;1001.55;68.12;43774
2017-10-17 20:02:28;21.65;1001.55;68.12;43683
2017-10-17 20:02:57;21.65;1001.55;68.12;43637
2017-10-17 20:03:26;21.65;1001.55;68.18;43774
2017-10-17 20:03:55;21.65;1001.55;68.15;43683
2017-10-17 20:04:24;21.65;1001.55;68.20;43683
2017-10-17 20:04:53;21.65;1001.55;68.18;43774
2017-10-17 20:05:22;21.64;1001.55;68.22;43546
2017-10-17 20:05:51;21.64;1001.55;68.59;43774
2017-10-17 20:06:20;21.64;1001.55;68.81;43365
2017-10-17 20:06:49;21.64;1001.55;68.81;43455
2017-10-17 20:07:18;21.64;1001.55;68.65;43410
2017-10-17 20:07:47;21.64;1001.55;68.63;43365
2017-10-17 20:08:16;21.64;1001.55;68.57;43410
2017-10-17 20:08:45;21.64;1001.55;68.58;43365
2017-10-17 20:09:14;21.64;1001.53;68.60;43410
2017-10-17 20:09:43;21.64;1001.55;68.53;43410
2017-10-17 20:10:12;21.65;1001.55;68.55;43637
2017-10-17 20:10:41;21.65;1001.55;68.62;43320
2017-10-17 20:11:10;21.65;1001.53;68.55;43501
2017-10-17 20:11:39;21.65;1001.53;68.58;43320
2017-10-17 20:12:08;21.65;1001.53;68.61;43546
2017-10-17 20:12:37;21.65;1001.53;68.67;43365
2017-10-17 20:13:06;21.65;1001.51;68.61;43320
2017-10-17 20:13:35;21.65;1001.51;68.59;43365
2017-10-17 20:14:04;21.65;1001.51;68.62;43230
2017-10-17 20:14:33;21.65;1001.51;68.67;43410
2017-10-17 20:15:02;21.66;1001.53;68.71;43275
2017-10-17 20:15:31;21.66;1001.53;68.81;43365
2017-10-17 20:16:00;21.66;1001.53;68.91;43410
2017-10-17 20:16:29;21.66;1001.53;68.90;43186
2017-10-17 20:16:58;21.66;1001.53;69.04;43097
2017-10-17 20:17:27;21.66;1001.53;69.07;43141
2017-10-17 20:17:56;21.66;1001.51;69.12;42963
2017-10-17 20:18:25;21.66;1001.51;69.22;42875
2017-10-17 20:18:54;21.66;1001.49;69.33;43052
2017-10-17 20:19:23;21.66;1001.49;69.44;43186
2017-10-17 20:19:52;21.66;1001.49;69.32;42831
2017-10-17 20:20:21;21.66;1001.49;69.39;42787
2017-10-17 20:20:50;21.67;1001.49;69.45;42700
2017-10-17 20:21:19;21.67;1001.49;69.46;42787
2017-10-17 20:21:48;21.67;1001.49;69.56;42613
2017-10-17 20:22:17;21.67;1001.49;69.39;42700
2017-10-17 20:22:46;21.67;1001.51;69.19;42700
2017-10-17 20:23:15;21.67;1001.49;69.25;42700
2017-10-17 20:23:44;21.67;1001.49;69.30;42700
2017-10-17 20:24:13;21.67;1001.51;69.51;42875
2017-10-17 20:24:42;21.67;1001.49;69.45;42483
2017-10-17 20:25:11;21.67;1001.49;69.39;42526
2017-10-17 20:25:40;21.67;1001.51;69.52;42700
2017-10-17 20:26:09;21.67;1001.49;69.56;42744
2017-10-17 20:26:38;21.67;1001.49;69.57;42483
2017-10-17 20:27:07;21.67;1001.51;69.66;42613
2017-10-17 20:27:36;21.67;1001.49;69.56;42526
2017-10-17 20:28:05;21.67;1001.49;69.61;42613
2017-10-17 20:28:34;21.67;1001.47;69.76;42569
2017-10-17 20:29:03;21.67;1001.47;69.61;42483
2017-10-17 20:29:32;21.67;1001.47;69.57;42268
2017-10-17 20:30:01;21.67;1001.47;69.74;42353
2017-10-17 20:30:30;21.67;1001.47;69.76;42268
2017-10-17 20:30:59;21.67;1001.47;69.96;42569
2017-10-17 20:31:28;21.67;1001.47;70.00;42440
2017-10-17 20:31:57;21.67;1001.45;69.55;42613
2017-10-17 20:32:26;21.67;1001.45;69.76;42311
2017-10-17 20:32:55;21.67;1001.45;70.06;42182
2017-10-17 20:33:24;21.67;1001.45;69.74;42097
2017-10-17 20:33:53;21.67;1001.45;69.73;42311
2017-10-17 20:34:22;21.67;1001.43;69.79;42225
2017-10-17 20:34:51;21.67;1001.43;69.94;42353
2017-10-17 20:35:20;21.67;1001.43;69.95;42268
2017-10-17 20:35:49;21.67;1001.43;69.61;42311
2017-10-17 20:36:18;21.67;1001.41;69.80;42396
2017-10-17 20:36:47;21.67;1001.41;70.02;42182
2017-10-17 20:37:16;21.67;1001.41;69.98;42268
2017-10-17 20:37:45;21.67;1001.39;70.02;42097
2017-10-17 20:38:14;21.67;1001.39;70.05;42311
2017-10-17 20:38:43;21.67;1001.39;70.17;42225
2017-10-17 20:39:12;21.67;1001.37;70.14;42396
2017-10-17 20:39:41;21.67;1001.37;70.19;42182
2017-10-17 20:40:10;21.67;1001.35;70.29;42225
2017-10-17 20:40:39;21.67;1001.35;70.04;42097
2017-10-17 20:41:08;21.67;1001.35;70.21;42097
2017-10-17 20:41:37;21.67;1001.33;70.20;42013
2017-10-17 20:42:06;21.67;1001.33;70.22;42182
2017-10-17 20:42:35;21.67;1001.33;70.13;42225
2017-10-17 20:43:04;21.67;1001.33;70.15;42097
2017-10-17 20:43:33;21.67;1001.31;69.92;42182
2017-10-17 20:44:02;21.67;1001.31;70.12;42013
2017-10-17 20:44:31;21.67;1001.31;70.28;42311
2017-10-17 20:45:00;21.67;1001.31;70.41;42013
2017-10-17 20:45:29;21.67;1001.29;70.38;42182
2017-10-17 20:45:58;21.67;1001.29;69.92;42140
2017-10-17 20:46:27;21.67;1001.29;70.10;42353
2017-10-17 20:46:56;21.67;1001.29;70.23;42225
2017-10-17 20:47:25;21.67;1001.29;70.35;42353
2017-10-17 20:47:54;21.67;1001.29;70.33;42140
2017-10-17 20:48:23;21.67;1001.29;70.40;42140
2017-10-17 20:48:52;21.67;1001.29;70.34;42440
2017-10-17 20:49:21;21.67;1001.27;70.44;42140
2017-10-17 20:49:50;21.67;1001.27;70.47;41970
2017-10-17 20:50:19;21.67;1001.27;70.45;41970
2017-10-17 20:50:48;21.67;1001.27;70.46;42353
2017-10-17 20:51:17;21.67;1001.25;70.46;42353
2017-10-17 20:51:46;21.67;1001.25;70.44;42013
2017-10-17 20:52:15;21.67;1001.25;70.55;42140
2017-10-17 20:52:44;21.67;1001.23;70.50;41970
2017-10-17 20:53:13;21.67;1001.23;70.64;41928
2017-10-17 20:53:42;21.67;1001.23;70.69;42055
2017-10-17 20:54:11;21.67;1001.23;70.47;42225
2017-10-17 20:54:40;21.67;1001.21;70.40;42055
2017-10-17 20:55:09;21.67;1001.21;70.57;42182
2017-10-17 20:55:38;21.66;1001.21;70.56;42055
2017-10-17 20:56:07;21.67;1001.21;70.63;42097
2017-10-17 20:56:36;21.67;1001.21;70.69;42268
2017-10-17 20:57:05;21.67;1001.21;70.63;42182
2017-10-17 20:57:34;21.67;1001.21;70.66;42182
2017-10-17 20:58:03;21.67;1001.21;70.67;42013
2017-10-17 20:58:32;21.67;1001.21;70.67;41844
2017-10-17 20:59:01;21.66;1001.21;70.69;41970
2017-10-17 20:59:30;21.66;1001.21;70.75;42055
2017-10-17 20:59:59;21.67;1001.21;70.76;41928
2017-10-17 21:00:28;21.67;1001.19;70.72;41886
2017-10-17 21:00:57;21.67;1001.19;70.79;42353
2017-10-17 21:01:26;21.67;1001.19;70.80;41970
2017-10-17 21:01:55;21.67;1001.17;70.81;41970
2017-10-17 21:02:24;21.66;1001.17;70.76;42055
2017-10-17 21:02:53;21.66;1001.17;70.72;41970
2017-10-17 21:03:22;21.66;1001.17;70.77;42013
2017-10-17 21:03:51;21.66;1001.17;70.76;41928
2017-10-17 21:04:20;21.66;1001.17;70.75;41970
2017-10-17 21:04:49;21.66;1001.17;70.77;42013
2017-10-17 21:05:18;21.66;1001.17;70.83;41970
2017-10-17 21:05:47;21.66;1001.17;70.79;42140
2017-10-17 21:06:16;21.66;1001.15;70.89;41970
2017-10-17 21:06:45;21.66;1001.15;70.88;42013
2017-10-17 21:07:14;21.66;1001.15;70.86;42140
2017-10-17 21:07:43;21.66;1001.14;70.86;41844
2017-10-17 21:08:12;21.66;1001.14;70.86;42055
2017-10-17 21:08:41;21.66;1001.14;70.91;42311
2017-10-17 21:09:10;21.66;1001.14;70.91;41970
2017-10-17 21:09:39;21.66;1001.14;70.99;41886
2017-10-17 21:10:08;21.66;1001.12;70.99;41844
2017-10-17 21:10:37;21.66;1001.12;71.02;41928
2017-10-17 21:11:06;21.66;1001.12;71.08;42013
2017-10-17 21:11:35;21.66;1001.12;71.04;42140
2017-10-17 21:12:04;21.66;1001.12;71.06;41802
2017-10-17 21:12:33;21.66;1001.12;71.08;42268
2017-10-17 21:13:02;21.66;1001.10;71.05;41761
2017-10-17 21:13:31;21.66;1001.10;71.11;42055
2017-10-17 21:14:00;21.66;1001.10;71.06;41802
2017-10-17 21:14:29;21.66;1001.08;71.19;42097
